number,title,state,created_at,updated_at,closed_at,merged_at,user,labels,label_names,label_count,has_labels,body_length,is_draft,month
8925,chore(deps): bump the version-all group across 1 directory with 24 updates,closed,2025-06-05 17:32:56+00:00,2025-06-10 14:53:54+00:00,2025-06-10 14:53:52+00:00,,dependabot[bot],"[{'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}, {'name': 'javascript', 'color': '168700', 'description': 'Pull requests that update Javascript code'}]","['dependencies', 'javascript']",2,True,65535,False,2025-06
8924,Improved WebSocket Error Handling,closed,2025-06-05 16:36:52+00:00,2025-06-05 22:42:19+00:00,2025-06-05 22:42:18+00:00,2025-06-05 22:42:18+00:00,tofarr,[],['[NO LABEL]'],0,False,1961,False,2025-06
8923,[Fix]: Broken links from cloud resolver,closed,2025-06-05 16:12:12+00:00,2025-06-06 01:46:06+00:00,2025-06-06 01:46:05+00:00,2025-06-06 01:46:05+00:00,malhotra5,[],['[NO LABEL]'],0,False,1622,False,2025-06
8922,Update OpenHands Cloud and GitHub Integrations,closed,2025-06-05 15:48:35+00:00,2025-06-05 17:39:36+00:00,2025-06-05 17:39:35+00:00,2025-06-05 17:39:35+00:00,mamoodi,[],['[NO LABEL]'],0,False,940,False,2025-06
8921,Improve type coverage for nested runtime,closed,2025-06-05 15:23:58+00:00,2025-06-05 16:19:54+00:00,2025-06-05 16:19:53+00:00,2025-06-05 16:19:53+00:00,raymyers,[],['[NO LABEL]'],0,False,1165,False,2025-06
8918,chore(deps): bump the version-all group across 1 directory with 23 updates,closed,2025-06-05 14:52:35+00:00,2025-06-05 17:31:04+00:00,2025-06-05 17:31:03+00:00,,dependabot[bot],"[{'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}, {'name': 'javascript', 'color': '168700', 'description': 'Pull requests that update Javascript code'}]","['dependencies', 'javascript']",2,True,65535,False,2025-06
8917,Added feature flag for opening vscode in a new tab,closed,2025-06-05 14:41:01+00:00,2025-06-05 16:32:08+00:00,2025-06-05 16:32:07+00:00,2025-06-05 16:32:07+00:00,tofarr,[],['[NO LABEL]'],0,False,1986,False,2025-06
8915,Fix NoneType error in get_conversation and other typesafety,closed,2025-06-05 10:19:44+00:00,2025-06-05 19:35:04+00:00,2025-06-05 19:35:03+00:00,,raymyers,[],['[NO LABEL]'],0,False,1490,False,2025-06
8914,Fix NoneType error in detach_from_conversation,closed,2025-06-05 09:41:33+00:00,2025-06-05 09:45:26+00:00,2025-06-05 09:45:26+00:00,,raymyers,[],['[NO LABEL]'],0,False,645,True,2025-06
8913,Fix type errors in conversation manager and utils,closed,2025-06-05 09:27:12+00:00,2025-06-05 09:34:45+00:00,2025-06-05 09:31:17+00:00,,raymyers,[],['[NO LABEL]'],0,False,1919,True,2025-06
8912,Fix type errors in conversation manager and utils,closed,2025-06-05 09:12:59+00:00,2025-06-05 09:16:25+00:00,2025-06-05 09:16:18+00:00,2025-06-05 09:16:18+00:00,raymyers,[],['[NO LABEL]'],0,False,1928,False,2025-06
8911,Add stricter type checking for conversation manager and utils,closed,2025-06-05 08:51:01+00:00,2025-06-12 18:05:12+00:00,2025-06-12 18:04:06+00:00,,raymyers,[],['[NO LABEL]'],0,False,1440,True,2025-06
8908,Fix: Bug of transform user message to tool message when user message's content is list and length is greater than one in convert_non_fncall_messages_to_fncall_messages method.,closed,2025-06-05 05:35:36+00:00,2025-08-19 02:09:17+00:00,2025-08-19 02:09:17+00:00,,LCHONE,"[{'name': 'Stale', 'color': 'ededed', 'description': 'Inactive for 40 days'}]",['Stale'],1,True,473,False,2025-06
8907,Apply pre-commit formatting fixes to bridge files,closed,2025-06-05 03:22:57+00:00,2025-06-23 15:23:08+00:00,2025-06-23 15:23:08+00:00,,alf99,[],['[NO LABEL]'],0,False,454,False,2025-06
8905,0.41.0 Release Branch,closed,2025-06-04 23:27:10+00:00,2025-06-05 17:25:19+00:00,2025-06-05 17:25:18+00:00,2025-06-05 17:25:18+00:00,raymyers,[],['[NO LABEL]'],0,False,828,False,2025-06
8904,Split quickstart and getting started workflow,closed,2025-06-04 21:10:05+00:00,2025-06-05 14:01:38+00:00,2025-06-05 14:01:36+00:00,2025-06-05 14:01:36+00:00,mamoodi,[],['[NO LABEL]'],0,False,1116,False,2025-06
8903,[Docs]: add slack integration docs,closed,2025-06-04 20:04:37+00:00,2025-06-11 19:32:55+00:00,2025-06-11 19:32:54+00:00,2025-06-11 19:32:54+00:00,malhotra5,[],['[NO LABEL]'],0,False,881,False,2025-06
8902,No more 500 error when jumping between conversations (Nested Runtimes),closed,2025-06-04 20:01:37+00:00,2025-06-04 21:55:28+00:00,2025-06-04 21:55:27+00:00,2025-06-04 21:55:27+00:00,tofarr,[],['[NO LABEL]'],0,False,1543,False,2025-06
8901,fix(frontend): add security analyzer placeholder,closed,2025-06-04 19:53:07+00:00,2025-06-04 20:07:23+00:00,2025-06-04 20:07:23+00:00,2025-06-04 20:07:23+00:00,mislavlukach,[],['[NO LABEL]'],0,False,622,False,2025-06
8900,Add unit tests for View object,closed,2025-06-04 19:29:17+00:00,2025-06-05 01:35:34+00:00,2025-06-05 01:35:32+00:00,2025-06-05 01:35:32+00:00,csmith49,[],['[NO LABEL]'],0,False,541,False,2025-06
8899,Assorted fixes for the nested / docker runtimes.,closed,2025-06-04 19:02:29+00:00,2025-06-04 19:56:04+00:00,2025-06-04 19:56:03+00:00,2025-06-04 19:56:03+00:00,tofarr,[],['[NO LABEL]'],0,False,1795,False,2025-06
8898,Fix for running git commands with the proper user,closed,2025-06-04 18:37:23+00:00,2025-06-06 00:20:16+00:00,2025-06-06 00:20:15+00:00,2025-06-06 00:20:15+00:00,rbren,[],['[NO LABEL]'],0,False,828,False,2025-06
8897,"Revert ""Unrevert ""Add username parameter to AsyncBashSession""""",closed,2025-06-04 18:33:07+00:00,2025-06-04 18:45:29+00:00,2025-06-04 18:45:28+00:00,2025-06-04 18:45:28+00:00,rbren,[],['[NO LABEL]'],0,False,410,False,2025-06
8896,feat(agent): Add TODO.md workflow for long-horizon tasks into a separate system prompt,closed,2025-06-04 18:29:45+00:00,2025-06-28 14:20:43+00:00,2025-06-28 13:08:13+00:00,2025-06-28 13:08:13+00:00,xingyaoww,[],['[NO LABEL]'],0,False,1705,False,2025-06
8894,(Hotfix): make sure MCP tool error observations are surfaced to agent,closed,2025-06-04 17:53:50+00:00,2025-06-04 18:42:10+00:00,2025-06-04 18:42:09+00:00,2025-06-04 18:42:09+00:00,malhotra5,[],['[NO LABEL]'],0,False,1888,False,2025-06
8893,Fix action suggestions to use git_provider from conversation metadata,closed,2025-06-04 17:39:21+00:00,2025-06-23 20:59:11+00:00,2025-06-23 20:59:11+00:00,,rbren,[],['[NO LABEL]'],0,False,1808,False,2025-06
8892,Move the documentation tabs from top to left nav,closed,2025-06-04 16:26:31+00:00,2025-06-04 18:46:30+00:00,2025-06-04 18:46:29+00:00,2025-06-04 18:46:29+00:00,mamoodi,[],['[NO LABEL]'],0,False,1090,False,2025-06
8891,fix: make setup.sh executable for devcontainer postCreateCommand,closed,2025-06-04 15:43:22+00:00,2025-06-07 02:04:33+00:00,2025-06-06 12:26:22+00:00,2025-06-06 12:26:22+00:00,llamantino,[],['[NO LABEL]'],0,False,1311,False,2025-06
8890,Add enhanced logging for error paths in add-git-providers endpoint,closed,2025-06-04 15:38:37+00:00,2025-07-03 17:29:07+00:00,2025-07-03 17:29:07+00:00,,rbren,[],['[NO LABEL]'],0,False,1222,True,2025-06
8889,Increase sandbox close delay in sandbox_config.py to 3600 seconds,closed,2025-06-04 15:16:29+00:00,2025-06-04 22:44:26+00:00,2025-06-04 18:12:33+00:00,2025-06-04 18:12:33+00:00,iSevenDays,[],['[NO LABEL]'],0,False,532,False,2025-06
8888,Fix for nested mount volumes,closed,2025-06-04 15:01:18+00:00,2025-06-04 15:30:58+00:00,2025-06-04 15:30:57+00:00,2025-06-04 15:30:57+00:00,tofarr,[],['[NO LABEL]'],0,False,1729,False,2025-06
8887,Bump condenser window up by 75%,closed,2025-06-04 14:57:33+00:00,2025-06-04 15:12:23+00:00,2025-06-04 15:12:23+00:00,2025-06-04 15:12:23+00:00,csmith49,[],['[NO LABEL]'],0,False,971,False,2025-06
8886,chore(deps): bump the version-all group in /frontend with 22 updates,closed,2025-06-04 14:34:18+00:00,2025-06-05 14:51:10+00:00,2025-06-05 14:51:08+00:00,,dependabot[bot],"[{'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}, {'name': 'javascript', 'color': '168700', 'description': 'Pull requests that update Javascript code'}]","['dependencies', 'javascript']",2,True,65535,False,2025-06
8883,Add conversation start and stop endpoints,closed,2025-06-03 23:21:17+00:00,2025-06-04 22:29:26+00:00,2025-06-04 22:29:24+00:00,2025-06-04 22:29:24+00:00,tofarr,[],['[NO LABEL]'],0,False,1796,False,2025-06
8882,Debug mcp auth,closed,2025-06-03 20:48:14+00:00,2025-06-04 16:39:44+00:00,2025-06-04 16:39:43+00:00,,malhotra5,[],['[NO LABEL]'],0,False,828,True,2025-06
8881,Fix VSCode iframe SameSite cookie issue with cross-origin fallback,closed,2025-06-03 20:41:31+00:00,2025-06-04 15:23:50+00:00,2025-06-04 15:23:48+00:00,2025-06-04 15:23:48+00:00,tofarr,[],['[NO LABEL]'],0,False,2468,False,2025-06
8879,fix(docs): fix all .md links,closed,2025-06-03 17:54:48+00:00,2025-06-03 18:33:13+00:00,2025-06-03 18:33:12+00:00,2025-06-03 18:33:12+00:00,xingyaoww,[],['[NO LABEL]'],0,False,816,False,2025-06
8877,refactor(MCP): Replace `MCPRouter` with FastMCP Proxy,closed,2025-06-03 15:39:38+00:00,2025-06-08 22:03:18+00:00,2025-06-08 22:03:18+00:00,2025-06-08 22:03:18+00:00,xingyaoww,[],['[NO LABEL]'],0,False,1477,False,2025-06
8876,fix(docs): redirect all /modules to /,closed,2025-06-03 15:29:00+00:00,2025-06-03 16:22:11+00:00,2025-06-03 16:22:11+00:00,2025-06-03 16:22:11+00:00,xingyaoww,[],['[NO LABEL]'],0,False,816,False,2025-06
8875,Re-update to 0.40,closed,2025-06-03 15:16:36+00:00,2025-06-03 16:17:27+00:00,2025-06-03 16:17:26+00:00,2025-06-03 16:17:26+00:00,mamoodi,[],['[NO LABEL]'],0,False,915,False,2025-06
8874,Draft - never merge!,closed,2025-06-03 15:15:21+00:00,2025-06-06 14:55:29+00:00,2025-06-06 14:55:24+00:00,,tofarr,[],['[NO LABEL]'],0,False,863,True,2025-06
8873,Update sidebar titles to make parallels between cloud and local usage more clear,closed,2025-06-03 14:56:22+00:00,2025-09-04 12:36:59+00:00,2025-06-09 19:09:06+00:00,,neubig,[],['[NO LABEL]'],0,False,1463,False,2025-06
8872,Restructure docs sidebar to improve clarity between cloud and local usage,closed,2025-06-03 14:40:41+00:00,2025-09-04 12:36:59+00:00,2025-06-03 14:49:44+00:00,,neubig,[],['[NO LABEL]'],0,False,872,False,2025-06
8870,Add search engine setup documentation,closed,2025-06-03 14:20:59+00:00,2025-06-03 15:27:32+00:00,2025-06-03 15:27:31+00:00,2025-06-03 15:27:31+00:00,xingyaoww,[],['[NO LABEL]'],0,False,1328,False,2025-06
8869,Fix CLI mode docs,closed,2025-06-03 14:18:09+00:00,2025-06-03 15:14:34+00:00,2025-06-03 15:14:33+00:00,2025-06-03 15:14:33+00:00,mamoodi,[],['[NO LABEL]'],0,False,950,False,2025-06
8868,Fix: Continue evaluation when an instance fails after max retries,closed,2025-06-03 14:04:54+00:00,2025-07-16 22:42:44+00:00,2025-07-16 22:42:44+00:00,2025-07-16 22:42:44+00:00,juanmichelini,[],['[NO LABEL]'],0,False,1057,False,2025-06
8867,Change ITERATIVE_EVAL_MODE default to true and update README,closed,2025-06-03 13:54:05+00:00,2025-07-11 02:13:13+00:00,2025-07-11 02:13:13+00:00,,juanmichelini,"[{'name': 'Stale', 'color': 'ededed', 'description': 'Inactive for 40 days'}]",['Stale'],1,True,417,True,2025-06
8865,Fix for nested event store,closed,2025-06-03 03:11:11+00:00,2025-06-03 13:50:52+00:00,2025-06-03 13:50:50+00:00,2025-06-03 13:50:50+00:00,tofarr,[],['[NO LABEL]'],0,False,1556,False,2025-06
8864,[Feat]: support streamable http mcp,closed,2025-06-03 02:24:20+00:00,2025-06-03 17:06:45+00:00,2025-06-03 17:06:44+00:00,2025-06-03 17:06:44+00:00,malhotra5,[],['[NO LABEL]'],0,False,1015,False,2025-06
8863,Now using Dependency Injection to associate conversations with requests,closed,2025-06-03 00:12:14+00:00,2025-06-03 23:36:47+00:00,2025-06-03 23:36:45+00:00,2025-06-03 23:36:45+00:00,tofarr,[],['[NO LABEL]'],0,False,1893,False,2025-06
8861,Allow user to change their email address,closed,2025-06-02 20:40:26+00:00,2025-06-06 18:22:30+00:00,2025-06-06 18:22:30+00:00,2025-06-06 18:22:30+00:00,chuckbutkus,[],['[NO LABEL]'],0,False,748,False,2025-06
8860,Fix for event params,closed,2025-06-02 20:24:15+00:00,2025-06-02 21:16:02+00:00,2025-06-02 21:16:00+00:00,2025-06-02 21:16:00+00:00,tofarr,[],['[NO LABEL]'],0,False,1415,False,2025-06
8857,Added X-Session-API-Key to nested event store,closed,2025-06-02 19:45:40+00:00,2025-06-02 20:15:43+00:00,2025-06-02 20:15:42+00:00,2025-06-02 20:15:41+00:00,tofarr,[],['[NO LABEL]'],0,False,890,False,2025-06
8856,fix(mcp): authentication for mcp calls in remote runtime,closed,2025-06-02 18:28:28+00:00,2025-06-02 21:41:48+00:00,2025-06-02 21:41:48+00:00,2025-06-02 21:41:47+00:00,xingyaoww,[],['[NO LABEL]'],0,False,971,False,2025-06
8854,Fix passing of Git credentials to Docker Runtime,closed,2025-06-02 16:51:13+00:00,2025-07-19 02:12:38+00:00,2025-07-19 02:12:38+00:00,,iSevenDays,"[{'name': 'Stale', 'color': 'ededed', 'description': 'Inactive for 40 days'}]",['Stale'],1,True,566,False,2025-06
8852,Update devcontainer.json to mount workspace from host,closed,2025-06-02 16:32:54+00:00,2025-07-22 02:13:23+00:00,2025-07-22 02:13:23+00:00,,lowlyocean,"[{'name': 'Stale', 'color': 'ededed', 'description': 'Inactive for 40 days'}]",['Stale'],1,True,60,False,2025-06
8850,Rename _load_runtime to create_test_runtime and update config references,closed,2025-06-02 15:45:10+00:00,2025-06-03 03:39:49+00:00,2025-06-03 03:39:44+00:00,,tofarr,[],['[NO LABEL]'],0,False,1436,True,2025-06
8849,chore(deps-dev): bump eslint-plugin-prettier from 5.4.0 to 5.4.1 in /frontend in the eslint group,closed,2025-06-02 15:38:19+00:00,2025-06-03 16:30:12+00:00,2025-06-03 16:30:10+00:00,2025-06-03 16:30:10+00:00,dependabot[bot],"[{'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}, {'name': 'javascript', 'color': '168700', 'description': 'Pull requests that update Javascript code'}]","['dependencies', 'javascript']",2,True,5018,False,2025-06
8848,docs: migrate all docs from All-Hands-AI/docs to OpenHands repo,closed,2025-06-02 14:44:27+00:00,2025-06-02 21:12:12+00:00,2025-06-02 21:12:10+00:00,2025-06-02 21:12:10+00:00,xingyaoww,[],['[NO LABEL]'],0,False,987,False,2025-06
8846,Update action_execution_server.py timeout,closed,2025-06-02 13:11:55+00:00,2025-09-07 02:07:33+00:00,2025-09-07 02:07:33+00:00,,iSevenDays,"[{'name': 'Stale', 'color': 'ededed', 'description': 'Inactive for 40 days'}, {'name': 'openhands', 'color': 'FBCA04', 'description': 'Have Openhands attempt to fix the issue (via GH App)'}]","['Stale', 'openhands']",2,True,1887,False,2025-06
8842,Add home router,closed,2025-06-02 07:21:19+00:00,2025-06-24 02:17:19+00:00,2025-06-23 18:18:51+00:00,,SmartManoj,[],['[NO LABEL]'],0,False,602,False,2025-06
8841,Update Daytona Runtime,closed,2025-06-02 07:09:21+00:00,2025-06-18 02:22:30+00:00,2025-06-18 02:21:46+00:00,,SmartManoj,[],['[NO LABEL]'],0,False,746,False,2025-06
8840,Add INIT_PLUGIN_TIMEOUT env,closed,2025-06-02 04:50:07+00:00,2025-06-02 18:47:59+00:00,2025-06-02 18:47:59+00:00,2025-06-02 18:47:59+00:00,SmartManoj,[],['[NO LABEL]'],0,False,650,False,2025-06
8839,Fix typo in issue_resolver.py: 'confgurable' -> 'configurable',closed,2025-06-02 02:48:55+00:00,2025-06-02 04:11:34+00:00,2025-06-02 04:11:34+00:00,2025-06-02 04:11:34+00:00,mingfang,[],['[NO LABEL]'],0,False,126,False,2025-06
8836,Add timestamp tooltip on chat messages,closed,2025-06-01 21:20:00+00:00,2025-06-23 18:22:07+00:00,2025-06-23 18:22:07+00:00,,lowlyocean,[],['[NO LABEL]'],0,False,60,True,2025-06
8834,chore: main merged,closed,2025-06-01 15:43:53+00:00,2025-06-01 15:52:51+00:00,2025-06-01 15:52:51+00:00,,Truenya,[],['[NO LABEL]'],0,False,438,True,2025-06
8833,Reduce the noise from loggers,closed,2025-06-01 14:04:05+00:00,2025-06-02 14:34:31+00:00,2025-06-02 14:34:29+00:00,2025-06-02 14:34:29+00:00,tofarr,[],['[NO LABEL]'],0,False,1583,False,2025-06
8830,Fix all broken docs links across the project,closed,2025-06-01 01:10:51+00:00,2025-06-07 02:04:37+00:00,2025-06-01 01:24:59+00:00,2025-06-01 01:24:59+00:00,llamantino,[],['[NO LABEL]'],0,False,907,False,2025-06
8829,Fix broken links in README after docs site upgrade,closed,2025-05-31 22:33:41+00:00,2025-06-07 02:04:40+00:00,2025-05-31 23:08:51+00:00,2025-05-31 23:08:51+00:00,llamantino,[],['[NO LABEL]'],0,False,819,False,2025-05
8827,Regenerate openapi spec,closed,2025-05-31 17:14:30+00:00,2025-06-11 16:26:06+00:00,2025-06-11 16:02:20+00:00,,theolundqvist,[],['[NO LABEL]'],0,False,1024,False,2025-05
8826,fix(frontend): fix mobile view of settings page,closed,2025-05-31 15:09:56+00:00,2025-06-01 13:04:29+00:00,2025-06-01 13:01:09+00:00,2025-06-01 13:01:09+00:00,KianoshArian,[],['[NO LABEL]'],0,False,1382,False,2025-05
8823,Display email,closed,2025-05-31 05:14:11+00:00,2025-06-02 20:40:53+00:00,2025-06-02 20:40:53+00:00,,chuckbutkus,[],['[NO LABEL]'],0,False,828,True,2025-05
8821,Fix LocalRuntime to properly handle existing subprocesses,closed,2025-05-30 21:29:43+00:00,2025-06-02 17:03:49+00:00,2025-06-02 17:03:48+00:00,2025-06-02 17:03:48+00:00,tofarr,[],['[NO LABEL]'],0,False,1796,False,2025-05
8820,[Feat]: Add experiment manager,closed,2025-05-30 20:27:14+00:00,2025-06-05 18:49:22+00:00,2025-06-05 18:49:21+00:00,2025-06-05 18:49:21+00:00,malhotra5,[],['[NO LABEL]'],0,False,1604,False,2025-05
8819,Add detailed logging to remote runtime resume process,closed,2025-05-30 20:22:01+00:00,2025-06-02 17:12:26+00:00,2025-06-02 17:12:24+00:00,2025-06-02 17:12:24+00:00,rbren,[],['[NO LABEL]'],0,False,1613,False,2025-05
8818,Fix event stream replay during new connections by replaying before joining,closed,2025-05-30 19:54:37+00:00,2025-06-05 19:37:05+00:00,2025-06-05 19:37:03+00:00,2025-06-05 19:37:03+00:00,rbren,[],['[NO LABEL]'],0,False,1584,False,2025-05
8815,Change default user filestore,closed,2025-05-30 18:33:51+00:00,2025-05-30 19:55:12+00:00,2025-05-30 19:51:29+00:00,,enyst,[],['[NO LABEL]'],0,False,984,False,2025-05
8814,feat(runtime): add kubernetes support,closed,2025-05-30 17:09:15+00:00,2025-06-26 16:28:45+00:00,2025-06-18 21:25:50+00:00,2025-06-18 21:25:50+00:00,brettstewart,[],['[NO LABEL]'],0,False,2404,False,2025-05
8813,Fix flaky test_command_output_continuation test in BashSession,closed,2025-05-30 17:02:03+00:00,2025-06-03 15:44:10+00:00,2025-06-03 15:44:08+00:00,2025-06-03 15:44:08+00:00,rbren,[],['[NO LABEL]'],0,False,1648,False,2025-05
8812,Add max_budget_per_task to settings,closed,2025-05-30 15:53:46+00:00,2025-06-19 00:25:03+00:00,2025-06-19 00:25:01+00:00,2025-06-19 00:25:01+00:00,malhotra5,[],['[NO LABEL]'],0,False,1559,False,2025-05
8811,Upgrade `openhands-aci` to `0.2.15`,closed,2025-05-30 14:47:33+00:00,2025-06-02 15:08:15+00:00,2025-06-02 15:08:14+00:00,2025-06-02 15:08:14+00:00,ryanhoangt,[],['[NO LABEL]'],0,False,656,False,2025-05
8810,chore(deps): bump the version-all group across 1 directory with 10 updates,closed,2025-05-30 14:40:33+00:00,2025-05-30 17:04:29+00:00,2025-05-30 17:04:19+00:00,,dependabot[bot],"[{'name': 'dependencies', 'color': '0366d6', 'description': 'Pull requests that update a dependency file'}, {'name': 'javascript', 'color': '168700', 'description': 'Pull requests that update Javascript code'}]","['dependencies', 'javascript']",2,True,52567,False,2025-05
8808,Port wiring fixes (DRAFT),closed,2025-05-30 13:58:08+00:00,2025-06-02 17:25:54+00:00,2025-06-02 17:25:49+00:00,,tofarr,[],['[NO LABEL]'],0,False,901,True,2025-05
8807,docs: local serving with ollama documented,closed,2025-05-30 12:50:58+00:00,2025-06-17 11:18:18+00:00,2025-06-17 11:18:18+00:00,2025-06-17 11:18:18+00:00,Truenya,[],['[NO LABEL]'],0,False,283,False,2025-05
8804,chore: log stack trace when failed to connect in mcp,closed,2025-05-29 22:37:15+00:00,2025-05-30 22:35:21+00:00,2025-05-30 22:35:20+00:00,2025-05-30 22:35:20+00:00,xingyaoww,[],['[NO LABEL]'],0,False,828,False,2025-05
